mse,rmse,mae,qlike,var_1_hit_rate,var_1_exceptions,var_5_hit_rate,var_5_exceptions,target,freq,exog,window_id,regime,n_train,n_forecast,lookback,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,epochs,patience
44.18195343017578,6.646950721740723,4.520580768585205,2.8289384841918945,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_GFC_2,GFC,977,60,22,64,1,0.2,0.001,0.0,64,80,10
97.40204620361328,9.869247436523438,5.244340896606445,3.183143138885498,0.03333333333333333,2,0.13333333333333333,8,OIL,daily,no_exog,d_GFC_3,GFC,1052,60,22,64,1,0.2,0.001,0.0,64,80,10
2809.734375,53.006927490234375,32.249534606933594,4.9853620529174805,0.016666666666666666,1,0.15,9,OIL,daily,no_exog,d_GFC_4,GFC,1175,60,22,64,1,0.2,0.001,0.0,64,80,10
666.7667846679688,25.821826934814453,18.998321533203125,3.734825849533081,0.0,0,0.06666666666666667,4,OIL,daily,no_exog,d_GFC_5,GFC,1264,60,22,64,1,0.2,0.001,0.0,64,80,10
237.42535400390625,15.408613204956055,5.597752571105957,2.6223490238189697,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,22,64,1,0.2,0.001,0.0,64,80,10
96.37825775146484,9.817242622375488,6.307035446166992,2.939072847366333,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,22,64,1,0.2,0.001,0.0,64,80,10
89.44852447509766,9.457722663879395,5.370931625366211,2.621724843978882,0.016666666666666666,1,0.05,3,OIL,daily,no_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,22,64,1,0.2,0.001,0.0,64,80,10
369.2100524902344,19.214839935302734,11.157364845275879,3.4811394214630127,0.016666666666666666,1,0.1,6,OIL,daily,no_exog,d_OIL_CRASH_4,OIL_CRASH,2941,60,22,64,1,0.2,0.001,0.0,64,80,10
143.5832977294922,11.982625007629395,8.143941879272461,3.550041437149048,0.016666666666666666,1,0.03333333333333333,2,OIL,daily,no_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,22,64,1,0.2,0.001,0.0,64,80,10
16456.111328125,128.2813720703125,54.43635940551758,4.699805736541748,0.016666666666666666,1,0.1,6,OIL,daily,no_exog,d_COVID_1,COVID,4038,60,22,64,1,0.2,0.001,0.0,64,80,10
