Date,y,SP500,Gold
2022-01-29,38138.1796875,4431.85,1784.9000244140625
2022-01-30,37917.6015625,4431.85,1784.9000244140625
2022-01-31,38483.125,4515.55,1795.0
2022-02-01,38743.2734375,4546.54,1800.300048828125
2022-02-02,36952.984375,4589.38,1809.199951171875
2022-02-03,37154.6015625,4477.44,1803.0
2022-02-04,41500.875,4500.53,1806.5999755859373
2022-02-05,41441.1640625,4500.53,1806.5999755859373
2022-02-06,42412.43359375,4500.53,1806.5999755859373
2022-02-07,43840.28515625,4483.87,1820.5999755859373
2022-02-08,44118.4453125,4521.54,1826.5999755859373
2022-02-09,44338.796875,4587.18,1835.199951171875
2022-02-10,43565.11328125,4504.08,1836.199951171875
2022-02-11,42407.9375,4418.64,1840.800048828125
2022-02-12,42244.46875,4418.64,1840.800048828125
2022-02-13,42197.515625,4418.64,1840.800048828125
2022-02-14,42586.91796875,4401.67,1868.0
2022-02-15,44575.203125,4471.07,1854.800048828125
2022-02-16,43961.859375,4475.01,1870.199951171875
2022-02-17,40538.01171875,4380.26,1900.699951171875
2022-02-18,40030.9765625,4348.87,1898.5999755859373
2022-02-19,40122.15625,4348.87,1898.5999755859373
2022-02-20,38431.37890625,4348.87,1898.5999755859373
2022-02-21,37075.28125,4348.87,1898.5999755859373
2022-02-22,38286.02734375,4304.76,1906.0999755859373
2022-02-23,37296.5703125,4225.5,1909.199951171875
2022-02-24,38332.609375,4288.7,1925.0999755859373
2022-02-25,39214.21875,4384.65,1886.5
2022-02-26,39105.1484375,4384.65,1886.5
2022-02-27,37709.78515625,4384.65,1886.5
2022-02-28,43193.234375,4373.94,1899.4000244140625
2022-03-01,44354.63671875,4306.26,1942.4000244140625
2022-03-02,43924.1171875,4386.54,1920.9000244140625
2022-03-03,42451.7890625,4363.49,1934.4000244140625
2022-03-04,39137.60546875,4328.87,1965.0999755859373
2022-03-05,39400.5859375,4328.87,1965.0999755859373
2022-03-06,38419.984375,4328.87,1965.0999755859373
2022-03-07,38062.0390625,4201.09,1993.9000244140625
2022-03-08,38737.26953125,4170.7,2040.0999755859373
2022-03-09,41982.92578125,4277.88,1985.9000244140625
2022-03-10,39437.4609375,4259.52,1998.0999755859373
2022-03-11,38794.97265625,4204.31,1982.699951171875
2022-03-12,38904.01171875,4204.31,1982.699951171875
2022-03-13,37849.6640625,4204.31,1982.699951171875
2022-03-14,39666.75390625,4173.11,1959.5999755859373
2022-03-15,39338.78515625,4262.45,1928.5
2022-03-16,41143.9296875,4357.86,1908.0
2022-03-17,40951.37890625,4411.67,1942.0999755859373
2022-03-18,41801.15625,4463.12,1928.199951171875
2022-03-19,42190.65234375,4463.12,1928.199951171875
2022-03-20,41247.82421875,4463.12,1928.199951171875
2022-03-21,41077.99609375,4461.18,1928.5999755859373
2022-03-22,42358.80859375,4511.61,1920.699951171875
2022-03-23,42892.95703125,4456.24,1936.5999755859373
2022-03-24,43960.93359375,4520.16,1961.5999755859373
2022-03-25,44348.73046875,4543.06,1953.800048828125
2022-03-26,44500.828125,4543.06,1953.800048828125
2022-03-27,46820.4921875,4543.06,1953.800048828125
2022-03-28,47128.00390625,4575.52,1939.5999755859373
2022-03-29,47465.73046875,4631.6,1912.0
2022-03-30,47062.6640625,4602.45,1933.5
2022-03-31,45538.67578125,4530.41,1949.199951171875
2022-04-01,46281.64453125,4545.86,1919.0999755859373
2022-04-02,45868.94921875,4545.86,1919.0999755859373
2022-04-03,46453.56640625,4545.86,1919.0999755859373
2022-04-04,46622.67578125,4582.64,1929.199951171875
2022-04-05,45555.9921875,4525.12,1922.9000244140625
2022-04-06,43206.73828125,4481.15,1918.4000244140625
2022-04-07,43503.84765625,4500.21,1933.800048828125
2022-04-08,42287.6640625,4488.28,1941.5999755859373
2022-04-09,42782.13671875,4488.28,1941.5999755859373
2022-04-10,42207.671875,4488.28,1941.5999755859373
2022-04-11,39521.90234375,4412.53,1944.300048828125
2022-04-12,40127.18359375,4397.45,1972.0999755859373
2022-04-13,41166.73046875,4446.59,1981.0
2022-04-14,39935.515625,4392.59,1970.9000244140625
2022-04-15,40553.46484375,4392.59,1970.9000244140625
2022-04-16,40424.484375,4392.59,1970.9000244140625
2022-04-17,39716.953125,4392.59,1970.9000244140625
2022-04-18,40826.21484375,4391.69,1982.9000244140625
2022-04-19,41502.75,4462.21,1955.699951171875
2022-04-20,41374.37890625,4459.45,1952.300048828125
2022-04-21,40527.36328125,4393.66,1944.9000244140625
2022-04-22,39740.3203125,4271.78,1931.0
2022-04-23,39486.73046875,4271.78,1931.0
2022-04-24,39469.29296875,4271.78,1931.0
2022-04-25,40458.30859375,4296.12,1893.199951171875
2022-04-26,38117.4609375,4175.2,1901.4000244140625
2022-04-27,39241.12109375,4183.96,1885.9000244140625
2022-04-28,39773.828125,4287.5,1888.699951171875
2022-04-29,38609.82421875,4131.93,1909.300048828125
2022-04-30,37714.875,4131.93,1909.300048828125
2022-05-01,38469.09375,4131.93,1909.300048828125
2022-05-02,38529.328125,4155.38,1861.800048828125
2022-05-03,37750.453125,4175.48,1868.800048828125
2022-05-04,39698.37109375,4300.17,1867.0
2022-05-05,36575.140625,4146.87,1874.0
2022-05-06,36040.921875,4123.34,1881.199951171875
2022-05-07,35501.953125,4123.34,1881.199951171875
2022-05-08,34059.265625,4123.34,1881.199951171875
2022-05-09,30296.953125,3991.24,1857.0999755859373
2022-05-10,31022.90625,4001.05,1839.9000244140625
2022-05-11,28936.35546875,3935.18,1852.5999755859373
2022-05-12,29047.751953125,3930.08,1823.800048828125
2022-05-13,29283.103515625,4023.89,1807.4000244140625
2022-05-14,30101.265625,4023.89,1807.4000244140625
2022-05-15,31305.11328125,4023.89,1807.4000244140625
2022-05-16,29862.91796875,4008.01,1813.5
2022-05-17,30425.857421875,4088.85,1818.199951171875
2022-05-18,28720.271484375,3923.68,1815.9000244140625
2022-05-19,30314.333984375,3900.79,1841.199951171875
2022-05-20,29200.740234375,3901.36,1841.800048828125
2022-05-21,29432.2265625,3901.36,1841.800048828125
2022-05-22,30323.72265625,3901.36,1841.800048828125
2022-05-23,29098.91015625,3973.75,1847.800048828125
2022-05-24,29655.5859375,3941.48,1865.0999755859373
2022-05-25,29562.361328125,3978.73,1846.199951171875
2022-05-26,29267.224609375,4057.84,1847.4000244140625
2022-05-27,28627.57421875,4158.24,1851.300048828125
2022-05-28,28814.900390625,4158.24,1851.300048828125
2022-05-29,29445.95703125,4158.24,1851.300048828125
2022-05-30,31726.390625,4158.24,1851.300048828125
2022-05-31,31792.310546875,4132.15,1842.699951171875
2022-06-01,29799.080078125,4101.23,1843.300048828125
2022-06-02,30467.48828125,4176.82,1866.5
2022-06-03,29704.390625,4108.54,1845.4000244140625
2022-06-04,29832.9140625,4108.54,1845.4000244140625
2022-06-05,29906.662109375,4108.54,1845.4000244140625
2022-06-06,31370.671875,4121.43,1839.199951171875
2022-06-07,31155.478515625,4160.68,1847.5
2022-06-08,30214.35546875,4115.77,1851.9000244140625
2022-06-09,30111.998046875,4017.82,1848.800048828125
2022-06-10,29083.8046875,3900.86,1871.5
2022-06-11,28360.810546875,3900.86,1871.5
2022-06-12,26762.6484375,3900.86,1871.5
2022-06-13,22487.388671875,3749.63,1828.0
2022-06-14,22206.79296875,3735.48,1809.5
2022-06-15,22572.83984375,3789.99,1815.300048828125
2022-06-16,20381.650390625,3666.77,1845.699951171875
2022-06-17,20471.482421875,3674.84,1835.5999755859373
2022-06-18,19017.642578125,3674.84,1835.5999755859373
2022-06-19,20553.271484375,3674.84,1835.5999755859373
2022-06-20,20599.537109375,3674.84,1835.5999755859373
2022-06-21,20710.59765625,3764.79,1834.5999755859373
2022-06-22,19987.029296875,3759.89,1834.300048828125
2022-06-23,21085.876953125,3795.73,1825.699951171875
2022-06-24,21231.65625,3911.74,1826.5
2022-06-25,21502.337890625,3911.74,1826.5
2022-06-26,21027.294921875,3911.74,1826.5
2022-06-27,20735.478515625,3900.11,1820.9000244140625
2022-06-28,20280.634765625,3821.55,1817.5
2022-06-29,20104.0234375,3818.83,1813.699951171875
2022-06-30,19784.7265625,3785.38,1804.0999755859373
2022-07-01,19269.3671875,3825.33,1798.9000244140625
2022-07-02,19242.255859375,3825.33,1798.9000244140625
2022-07-03,19297.076171875,3825.33,1798.9000244140625
2022-07-04,20231.26171875,3825.33,1798.9000244140625
2022-07-05,20190.115234375,3831.39,1761.800048828125
2022-07-06,20548.24609375,3845.08,1734.9000244140625
2022-07-07,21637.587890625,3902.62,1737.9000244140625
2022-07-08,21731.1171875,3899.38,1740.5999755859375
2022-07-09,21592.20703125,3899.38,1740.5999755859375
2022-07-10,20860.44921875,3899.38,1740.5999755859375
2022-07-11,19970.556640625,3854.43,1730.0
2022-07-12,19323.9140625,3818.8,1723.300048828125
2022-07-13,20212.07421875,3801.78,1734.199951171875
2022-07-14,20569.919921875,3790.38,1704.5
2022-07-15,20836.328125,3863.16,1702.4000244140625
2022-07-16,21190.31640625,3863.16,1702.4000244140625
2022-07-17,20779.34375,3863.16,1702.4000244140625
2022-07-18,22485.689453125,3830.85,1709.199951171875
2022-07-19,23389.43359375,3936.69,1710.0
2022-07-20,23231.732421875,3959.9,1699.5
2022-07-21,23164.62890625,3998.95,1712.699951171875
2022-07-22,22714.978515625,3961.63,1727.0999755859375
2022-07-23,22465.478515625,3961.63,1727.0999755859375
2022-07-24,22609.1640625,3961.63,1727.0999755859375
2022-07-25,21361.701171875,3966.84,1719.0
2022-07-26,21239.75390625,3921.05,1717.699951171875
2022-07-27,22930.548828125,4023.61,1719.0999755859375
2022-07-28,23843.88671875,4072.43,1750.300048828125
2022-07-29,23804.6328125,4130.29,1762.9000244140625
2022-07-30,23656.20703125,4130.29,1762.9000244140625
2022-07-31,23336.896484375,4130.29,1762.9000244140625
2022-08-01,23314.19921875,4118.63,1769.0
2022-08-02,22978.1171875,4091.19,1771.0999755859375
2022-08-03,22846.5078125,4155.17,1758.0
2022-08-04,22630.95703125,4151.94,1788.5
2022-08-05,23289.314453125,4145.19,1772.9000244140625
2022-08-06,22961.279296875,4145.19,1772.9000244140625
2022-08-07,23175.890625,4145.19,1772.9000244140625
2022-08-08,23809.486328125,4140.06,1786.800048828125
2022-08-09,23164.318359375,4122.47,1794.0
2022-08-10,23947.642578125,4210.24,1795.5999755859375
2022-08-11,23957.529296875,4207.27,1789.699951171875
2022-08-12,24402.818359375,4280.15,1798.5999755859375
2022-08-13,24424.068359375,4280.15,1798.5999755859375
2022-08-14,24319.333984375,4280.15,1798.5999755859375
2022-08-15,24136.97265625,4297.14,1781.4000244140625
2022-08-16,23883.291015625,4305.2,1773.199951171875
2022-08-17,23335.998046875,4274.04,1760.300048828125
2022-08-18,23212.73828125,4283.74,1755.300048828125
2022-08-19,20877.552734375,4228.48,1747.5999755859375
2022-08-20,21166.060546875,4228.48,1747.5999755859375
2022-08-21,21534.12109375,4228.48,1747.5999755859375
2022-08-22,21398.908203125,4137.99,1734.0
2022-08-23,21528.087890625,4128.73,1746.800048828125
2022-08-24,21395.01953125,4140.77,1747.800048828125
2022-08-25,21600.904296875,4199.12,1757.699951171875
2022-08-26,20260.01953125,4057.66,1736.0999755859375
2022-08-27,20041.73828125,4057.66,1736.0999755859375
2022-08-28,19616.814453125,4057.66,1736.0999755859375
2022-08-29,20297.994140625,4030.61,1736.5999755859375
2022-08-30,19796.80859375,3986.16,1723.199951171875
2022-08-31,20049.763671875,3955.0,1712.800048828125
2022-09-01,20127.140625,3966.85,1696.5999755859375
2022-09-02,19969.771484375,3924.26,1709.800048828125
2022-09-03,19832.087890625,3924.26,1709.800048828125
2022-09-04,19986.712890625,3924.26,1709.800048828125
2022-09-05,19812.37109375,3924.26,1709.800048828125
2022-09-06,18837.66796875,3908.19,1700.4000244140625
2022-09-07,19290.32421875,3979.87,1715.300048828125
2022-09-08,19329.833984375,4006.18,1708.0
2022-09-09,21381.15234375,4067.36,1716.199951171875
2022-09-10,21680.5390625,4067.36,1716.199951171875
2022-09-11,21769.255859375,4067.36,1716.199951171875
2022-09-12,22370.44921875,4110.41,1728.0999755859375
2022-09-13,20296.70703125,3932.69,1705.0
2022-09-14,20241.08984375,3946.01,1696.5
2022-09-15,19701.2109375,3901.35,1665.4000244140625
2022-09-16,19772.583984375,3873.33,1671.699951171875
2022-09-17,20127.576171875,3873.33,1671.699951171875
2022-09-18,19419.505859375,3873.33,1671.699951171875
2022-09-19,19544.12890625,3899.89,1666.199951171875
2022-09-20,18890.7890625,3855.93,1659.699951171875
2022-09-21,18547.400390625,3789.93,1664.5999755859375
2022-09-22,19413.55078125,3757.99,1670.800048828125
2022-09-23,19297.638671875,3693.23,1645.300048828125
2022-09-24,18937.01171875,3693.23,1645.300048828125
2022-09-25,18802.09765625,3693.23,1645.300048828125
2022-09-26,19222.671875,3655.04,1623.300048828125
2022-09-27,19110.546875,3647.29,1626.699951171875
2022-09-28,19426.720703125,3719.04,1660.4000244140625
2022-09-29,19573.05078125,3640.47,1658.5
2022-09-30,19431.7890625,3585.62,1662.4000244140625
2022-10-01,19312.095703125,3585.62,1662.4000244140625
2022-10-02,19044.107421875,3585.62,1662.4000244140625
2022-10-03,19623.580078125,3678.43,1692.9000244140625
2022-10-04,20336.84375,3790.93,1721.0999755859375
2022-10-05,20160.716796875,3783.28,1711.4000244140625
2022-10-06,19955.443359375,3744.52,1711.699951171875
2022-10-07,19546.849609375,3639.66,1700.5
2022-10-08,19416.568359375,3639.66,1700.5
2022-10-09,19446.42578125,3639.66,1700.5
2022-10-10,19141.484375,3612.39,1667.300048828125
2022-10-11,19051.41796875,3588.84,1678.699951171875
2022-10-12,19157.4453125,3577.03,1670.300048828125
2022-10-13,19382.904296875,3669.91,1670.0
2022-10-14,19185.65625,3583.07,1641.699951171875
2022-10-15,19067.634765625,3583.07,1641.699951171875
2022-10-16,19268.09375,3583.07,1641.699951171875
2022-10-17,19550.7578125,3677.95,1657.0
2022-10-18,19334.416015625,3719.98,1649.0
2022-10-19,19139.53515625,3695.16,1627.5
2022-10-20,19053.740234375,3665.78,1630.800048828125
2022-10-21,19172.46875,3752.75,1651.0
2022-10-22,19208.189453125,3752.75,1651.0
2022-10-23,19567.0078125,3752.75,1651.0
2022-10-24,19345.572265625,3797.34,1648.699951171875
2022-10-25,20095.857421875,3859.11,1652.800048828125
2022-10-26,20770.44140625,3830.6,1664.0
2022-10-27,20285.8359375,3807.3,1660.699951171875
2022-10-28,20595.3515625,3901.06,1639.5999755859375
2022-10-29,20818.4765625,3901.06,1639.5999755859375
2022-10-30,20635.603515625,3901.06,1639.5999755859375
2022-10-31,20495.7734375,3871.98,1635.9000244140625
2022-11-01,20485.2734375,3856.1,1645.0
2022-11-02,20159.50390625,3759.69,1645.699951171875
2022-11-03,20209.98828125,3719.89,1627.300048828125
2022-11-04,21147.23046875,3770.55,1672.5
2022-11-05,21282.69140625,3770.55,1672.5
2022-11-06,20926.486328125,3770.55,1672.5
2022-11-07,20602.81640625,3806.8,1676.5
2022-11-08,18541.271484375,3828.11,1712.0999755859375
2022-11-09,15880.7802734375,3748.57,1710.0999755859375
2022-11-10,17586.771484375,3956.37,1750.300048828125
2022-11-11,17034.29296875,3992.93,1766.0
2022-11-12,16799.185546875,3992.93,1766.0
2022-11-13,16353.365234375,3992.93,1766.0
2022-11-14,16618.19921875,3957.25,1773.5999755859375
2022-11-15,16884.61328125,3991.73,1773.800048828125
2022-11-16,16669.439453125,3958.79,1773.0
2022-11-17,16687.517578125,3946.56,1760.800048828125
2022-11-18,16697.77734375,3965.34,1751.9000244140625
2022-11-19,16711.546875,3965.34,1751.9000244140625
2022-11-20,16291.83203125,3965.34,1751.9000244140625
2022-11-21,15787.2841796875,3949.94,1737.4000244140625
2022-11-22,16189.76953125,4003.58,1738.300048828125
2022-11-23,16610.70703125,4027.26,1744.9000244140625
2022-11-24,16604.46484375,4027.26,1744.9000244140625
2022-11-25,16521.841796875,4026.12,1753.300048828125
2022-11-26,16464.28125,4026.12,1753.300048828125
2022-11-27,16444.626953125,4026.12,1753.300048828125
2022-11-28,16217.322265625,3963.94,1740.0999755859375
2022-11-29,16444.982421875,3957.63,1748.4000244140625
2022-11-30,17168.56640625,4080.11,1746.0
2022-12-01,16967.1328125,4076.57,1801.0999755859375
2022-12-02,17088.66015625,4071.7,1795.9000244140625
2022-12-03,16908.236328125,4071.7,1795.9000244140625
2022-12-04,17130.486328125,4071.7,1795.9000244140625
2022-12-05,16974.826171875,3998.84,1767.4000244140625
2022-12-06,17089.50390625,3941.26,1769.300048828125
2022-12-07,16848.126953125,3933.92,1785.5
2022-12-08,17233.474609375,3963.51,1788.699951171875
2022-12-09,17133.15234375,3934.38,1798.0999755859375
2022-12-10,17128.724609375,3934.38,1798.0999755859375
2022-12-11,17104.193359375,3934.38,1798.0999755859375
2022-12-12,17206.4375,3990.56,1780.5
2022-12-13,17781.318359375,4019.65,1813.9000244140625
2022-12-14,17815.650390625,3995.32,1807.5
2022-12-15,17364.865234375,3895.75,1777.199951171875
2022-12-16,16647.484375,3852.36,1790.0
2022-12-17,16795.091796875,3852.36,1790.0
2022-12-18,16757.9765625,3852.36,1790.0
2022-12-19,16439.6796875,3817.66,1787.699951171875
2022-12-20,16906.3046875,3821.62,1815.9000244140625
2022-12-21,16817.53515625,3878.44,1815.9000244140625
2022-12-22,16830.341796875,3822.39,1787.0
2022-12-23,16796.953125,3844.82,1795.9000244140625
2022-12-24,16847.755859375,3844.82,1795.9000244140625
2022-12-25,16841.986328125,3844.82,1795.9000244140625
2022-12-26,16919.8046875,3844.82,1795.9000244140625
2022-12-27,16717.173828125,3829.25,1814.800048828125
2022-12-28,16552.572265625,3783.22,1807.9000244140625
2022-12-29,16642.341796875,3849.28,1819.5
2022-12-30,16602.5859375,3839.5,1819.699951171875
2022-12-31,16547.49609375,3839.5,1819.699951171875
2023-01-01,16625.080078125,3839.5,1819.699951171875
2023-01-02,16688.470703125,3839.5,1819.699951171875
2023-01-03,16679.857421875,3824.14,1839.699951171875
2023-01-04,16863.23828125,3852.97,1852.800048828125
2023-01-05,16836.736328125,3808.1,1834.800048828125
2023-01-06,16951.96875,3895.08,1864.199951171875
2023-01-07,16955.078125,3895.08,1864.199951171875
2023-01-08,17091.14453125,3895.08,1864.199951171875
2023-01-09,17196.5546875,3892.09,1872.699951171875
2023-01-10,17446.29296875,3919.25,1871.5999755859373
2023-01-11,17934.896484375,3969.61,1874.5999755859373
2023-01-12,18869.587890625,3983.17,1895.5
2023-01-13,19909.57421875,3999.09,1918.4000244140625
2023-01-14,20976.298828125,3999.09,1918.4000244140625
2023-01-15,20880.798828125,3999.09,1918.4000244140625
2023-01-16,21169.6328125,3999.09,1918.4000244140625
2023-01-17,21161.51953125,3990.97,1907.199951171875
2023-01-18,20688.78125,3928.86,1904.4000244140625
2023-01-19,21086.79296875,3898.85,1922.0999755859373
2023-01-20,22676.552734375,3972.61,1926.4000244140625
2023-01-21,22777.625,3972.61,1926.4000244140625
2023-01-22,22720.416015625,3972.61,1926.4000244140625
2023-01-23,22934.431640625,4019.81,1927.0999755859373
2023-01-24,22636.46875,4016.95,1933.9000244140625
2023-01-25,23117.859375,4016.22,1941.199951171875
2023-01-26,23032.77734375,4060.43,1929.0999755859373
2023-01-27,23078.728515625,4070.56,1928.5999755859373
2023-01-28,23031.08984375,4070.56,1928.5999755859373
2023-01-29,23774.56640625,4070.56,1928.5999755859373
2023-01-30,22840.138671875,4017.77,1922.9000244140625
2023-01-31,23139.283203125,4076.6,1929.5
2023-02-01,23723.76953125,4119.21,1927.800048828125
2023-02-02,23471.87109375,4179.76,1916.300048828125
2023-02-03,23449.322265625,4136.48,1862.9000244140625
2023-02-04,23331.84765625,4136.48,1862.9000244140625
2023-02-05,22955.666015625,4136.48,1862.9000244140625
2023-02-06,22760.109375,4111.08,1866.199951171875
2023-02-07,23264.291015625,4164.0,1871.699951171875
2023-02-08,22939.3984375,4117.86,1877.4000244140625
2023-02-09,21819.0390625,4081.5,1866.199951171875
2023-02-10,21651.18359375,4090.46,1862.800048828125
2023-02-11,21870.875,4090.46,1862.800048828125
2023-02-12,21788.203125,4090.46,1862.800048828125
2023-02-13,21808.1015625,4137.29,1851.9000244140625
2023-02-14,22220.8046875,4136.13,1854.0
2023-02-15,24307.841796875,4147.6,1834.199951171875
2023-02-16,23623.474609375,4090.41,1842.0
2023-02-17,24565.6015625,4079.09,1840.4000244140625
2023-02-18,24641.27734375,4079.09,1840.4000244140625
2023-02-19,24327.642578125,4079.09,1840.4000244140625
2023-02-20,24829.1484375,4079.09,1840.4000244140625
2023-02-21,24436.353515625,3997.34,1833.0
2023-02-22,24188.84375,3991.05,1832.0
2023-02-23,23947.4921875,4012.32,1818.0
2023-02-24,23198.126953125,3970.04,1808.800048828125
2023-02-25,23175.375,3970.04,1808.800048828125
2023-02-26,23561.212890625,3970.04,1808.800048828125
2023-02-27,23522.87109375,3982.24,1817.0
2023-02-28,23147.353515625,3970.15,1828.9000244140625
2023-03-01,23646.55078125,3951.39,1837.699951171875
2023-03-02,23475.466796875,3981.35,1833.5
2023-03-03,22362.6796875,4045.64,1847.699951171875
2023-03-04,22353.349609375,4045.64,1847.699951171875
2023-03-05,22435.513671875,4045.64,1847.699951171875
2023-03-06,22429.7578125,4048.42,1847.9000244140625
2023-03-07,22219.76953125,3986.37,1813.9000244140625
2023-03-08,21718.080078125,3992.01,1812.699951171875
2023-03-09,20363.021484375,3918.32,1829.300048828125
2023-03-10,20187.244140625,3861.59,1862.0
2023-03-11,20632.41015625,3861.59,1862.0
2023-03-12,22163.94921875,3861.59,1862.0
2023-03-13,24197.533203125,3855.76,1911.699951171875
2023-03-14,24746.07421875,3919.29,1906.199951171875
2023-03-15,24375.9609375,3891.93,1926.5999755859373
2023-03-16,25052.7890625,3960.28,1919.0
2023-03-17,27423.9296875,3916.64,1969.800048828125
2023-03-18,26965.87890625,3916.64,1969.800048828125
2023-03-19,28038.67578125,3916.64,1969.800048828125
2023-03-20,27767.236328125,3951.57,1979.199951171875
2023-03-21,28175.81640625,4002.87,1938.0
2023-03-22,27307.4375,3936.97,1946.800048828125
2023-03-23,28333.97265625,3948.72,1993.800048828125
2023-03-24,27493.28515625,3970.99,1982.0999755859373
2023-03-25,27494.70703125,3970.99,1982.0999755859373
2023-03-26,27994.330078125,3970.99,1982.0999755859373
2023-03-27,27139.888671875,3977.53,1952.4000244140625
2023-03-28,27268.130859375,3971.27,1972.4000244140625
2023-03-29,28348.44140625,4027.81,1966.0999755859373
2023-03-30,28033.5625,4050.83,1980.300048828125
2023-03-31,28478.484375,4109.31,1969.0
2023-04-01,28411.03515625,4109.31,1969.0
2023-04-02,28199.30859375,4109.31,1969.0
2023-04-03,27790.220703125,4124.51,1983.9000244140625
2023-04-04,28168.08984375,4100.6,2022.199951171875
2023-04-05,28177.984375,4090.38,2020.9000244140625
2023-04-06,28044.140625,4105.02,2011.9000244140625
2023-04-07,27925.859375,4105.02,2011.9000244140625
2023-04-08,27947.794921875,4105.02,2011.9000244140625
2023-04-09,28333.05078125,4105.02,2011.9000244140625
2023-04-10,29652.98046875,4109.11,1989.0999755859373
2023-04-11,30235.05859375,4108.94,2004.800048828125
2023-04-12,30139.052734375,4091.95,2010.9000244140625
2023-04-13,30399.06640625,4146.22,2041.300048828125
2023-04-14,30485.69921875,4137.64,2002.199951171875
2023-04-15,30318.49609375,4137.64,2002.199951171875
2023-04-16,30315.35546875,4137.64,2002.199951171875
2023-04-17,29445.044921875,4151.32,1994.199951171875
2023-04-18,30397.552734375,4154.87,2007.4000244140625
2023-04-19,28822.6796875,4154.52,1995.199951171875
2023-04-20,28245.98828125,4129.79,2007.5999755859373
2023-04-21,27276.91015625,4133.52,1979.5
2023-04-22,27817.5,4133.52,1979.5
2023-04-23,27591.384765625,4133.52,1979.5
2023-04-24,27525.33984375,4137.04,1989.0999755859373
2023-04-25,28307.59765625,4071.63,1994.0
2023-04-26,28422.701171875,4055.99,1985.699951171875
2023-04-27,29473.787109375,4135.35,1989.9000244140625
2023-04-28,29340.26171875,4169.48,1990.0999755859373
2023-04-29,29248.48828125,4169.48,1990.0999755859373
2023-04-30,29268.806640625,4169.48,1990.0999755859373
2023-05-01,28091.568359375,4167.87,1983.4000244140625
2023-05-02,28680.537109375,4119.58,2014.300048828125
2023-05-03,29006.30859375,4090.75,2028.5999755859373
2023-05-04,28847.7109375,4061.22,2048.0
2023-05-05,29534.384765625,4136.25,2017.4000244140625
2023-05-06,28904.623046875,4136.25,2017.4000244140625
2023-05-07,28454.978515625,4136.25,2017.4000244140625
2023-05-08,27694.2734375,4138.12,2026.300048828125
2023-05-09,27658.775390625,4119.17,2036.199951171875
2023-05-10,27621.755859375,4137.64,2030.5
2023-05-11,27000.7890625,4130.62,2014.699951171875
2023-05-12,26804.990234375,4124.08,2014.5
2023-05-13,26784.078125,4124.08,2014.5
2023-05-14,26930.638671875,4124.08,2014.5
2023-05-15,27192.693359375,4136.28,2018.0
2023-05-16,27036.650390625,4109.9,1988.4000244140625
2023-05-17,27398.802734375,4158.77,1980.699951171875
2023-05-18,26832.208984375,4198.05,1956.5
2023-05-19,26890.12890625,4191.98,1978.699951171875
2023-05-20,27129.5859375,4191.98,1978.699951171875
2023-05-21,26753.826171875,4191.98,1978.699951171875
2023-05-22,26851.27734375,4192.63,1974.800048828125
2023-05-23,27225.7265625,4145.58,1972.4000244140625
2023-05-24,26334.818359375,4115.24,1962.800048828125
2023-05-25,26476.20703125,4151.28,1943.0999755859373
2023-05-26,26719.291015625,4205.45,1944.0999755859373
2023-05-27,26868.353515625,4205.45,1944.0999755859373
2023-05-28,28085.646484375,4205.45,1944.0999755859373
2023-05-29,27745.884765625,4205.45,1944.0999755859373
2023-05-30,27702.349609375,4205.52,1958.0
2023-05-31,27219.658203125,4179.83,1963.9000244140625
2023-06-01,26819.97265625,4221.02,1978.0
2023-06-02,27249.58984375,4282.37,1952.4000244140625
2023-06-03,27075.12890625,4282.37,1952.4000244140625
2023-06-04,27119.06640625,4282.37,1952.4000244140625
2023-06-05,25760.09765625,4273.79,1958.0
2023-06-06,27238.783203125,4283.85,1965.5
2023-06-07,26345.998046875,4267.52,1942.699951171875
2023-06-08,26508.216796875,4293.93,1963.5999755859373
2023-06-09,26480.375,4298.86,1962.199951171875
2023-06-10,25851.240234375,4298.86,1962.199951171875
2023-06-11,25940.16796875,4298.86,1962.199951171875
2023-06-12,25902.5,4338.93,1955.300048828125
2023-06-13,25918.728515625,4369.01,1944.5999755859373
2023-06-14,25124.67578125,4372.59,1955.300048828125
2023-06-15,25576.39453125,4425.84,1957.800048828125
2023-06-16,26327.462890625,4409.59,1958.4000244140625
2023-06-17,26510.67578125,4409.59,1958.4000244140625
2023-06-18,26336.212890625,4409.59,1958.4000244140625
2023-06-19,26851.029296875,4409.59,1958.4000244140625
2023-06-20,28327.48828125,4388.71,1935.5
2023-06-21,30027.296875,4365.69,1933.300048828125
2023-06-22,29912.28125,4381.89,1912.699951171875
2023-06-23,30695.46875,4348.33,1919.0999755859373
2023-06-24,30548.6953125,4348.33,1919.0999755859373
2023-06-25,30480.26171875,4348.33,1919.0999755859373
2023-06-26,30271.130859375,4328.82,1923.699951171875
2023-06-27,30688.1640625,4378.41,1914.0
2023-06-28,30086.24609375,4376.86,1912.300048828125
2023-06-29,30445.3515625,4396.44,1909.199951171875
2023-06-30,30477.251953125,4450.38,1921.0999755859373
2023-07-01,30590.078125,4450.38,1921.0999755859373
2023-07-02,30620.76953125,4450.38,1921.0999755859373
2023-07-03,31156.439453125,4455.59,1921.699951171875
2023-07-04,30777.58203125,4455.59,1921.699951171875
2023-07-05,30514.166015625,4446.82,1919.5999755859373
2023-07-06,29909.337890625,4411.59,1908.699951171875
