date,ret,realized_variance,pred_variance,pred_volatility,std_resid,var_1,var_5
47,-0.0006401160872036,0.004097486050968467,0.3871205541921688,0.622190127044916,-0.10288110649454098,-1.447430679300141,-1.023411687123228
48,0.0049279065876195,0.24284263336303663,0.3606315978010419,0.6005261008491154,0.8205982355557359,-1.3970326180163752,-0.9877775350606934
49,0.0036198250122758,0.13103133119497493,0.33945764576302223,0.5826299389518378,0.6212905946419323,-1.3553999198331528,-0.9583409682554456
50,0.0002479301400404,0.0006146935434045236,0.3201998816642696,0.5658620694694685,0.04381458899919731,-1.3163920223106487,-0.9307602773211215
51,-0.0030147210985509,0.09088543302047944,0.2999873263950573,0.5477109880174555,-0.5504218765928466,-1.274166292563216,-0.9009044051616865
52,0.011231488539356899,1.2614633480970538,0.31061443963337765,0.5573279462160297,2.0152387145867947,-1.2965386828232086,-0.9167228937348518
53,-0.0194339592278058,3.7767877126801817,0.3001338578845028,0.5478447388489761,-3.547347971002993,-1.274477443525775,-0.9011244057020208
54,-0.0007522489469131,0.005658784781318679,1.0493104547991334,1.024358557732171,-0.07343609727618278,-2.3830143530357777,-1.6849198889845411
55,0.0074264103704563995,0.5515157099042236,0.9300119541775771,0.9643712740317274,0.7700779326834318,-2.243463063129766,-1.5862495878188996
56,-0.0052431323414863,0.2749043675033962,0.8292584765820604,0.9106363031320794,-0.575765794033563,-2.1184568278157236,-1.4978634260404817
57,0.0037835687285445,0.14315392323619847,0.7862931912198678,0.8867317470463476,0.42668695929150496,-2.0628465145857913,-1.4585439302622007
58,0.006285721834025499,0.3951029897474489,0.7115211685391445,0.843517141817014,0.7451800944418833,-1.962314309583017,-1.3874622301134554
59,0.011789455775861702,1.3899126749099884,0.6475215201944453,0.8046872188586354,1.4650979286813839,-1.871982400859623,-1.32359269050112
