date,ret,realized_variance,pred_variance,pred_volatility,std_resid,var_1,var_5
19,0.0001784321215749,0.000318380220097199,2.456905633162415,1.5674519556153594,0.011383578356942372,-3.6464385246069497,-2.578229034266103
20,-0.01454644478145,2.1159905577977396,1.941175815402358,1.393260856911712,-1.044057522271422,-3.2412094324608813,-2.2917101737807464
21,-0.0005427434426374,0.002945704445258967,2.300373877189213,1.5166983474604345,-0.03578453444919826,-3.528367976175838,-2.494746777811601
22,-0.0044987402952054,0.2023866424370477,1.8241097152769687,1.3505960592556787,-0.33309295287627905,-3.1419562711373854,-2.2215328266130694
23,-0.0051038664321758,0.26049452557490926,1.5275444587423137,1.2359386953819003,-0.4129546595835585,-2.875223356446494,-2.03293824578859
24,-0.030766936662628995,9.466043916022242,1.3186072063260805,1.1483062336877217,-2.6793320248574015,-2.671359765487276,-1.8887956733322346
25,0.017781505834943,3.1618194975811194,4.410274096581771,2.1000652600768794,0.8467120604762564,-4.885482353126874,-3.4542999598722433
26,-0.0177438400506657,3.1484385974360816,3.4572700388677937,1.8593735608714548,-0.9542912959539708,-4.325549730381057,-3.0583973454570876
27,-0.005555912260965601,0.30868161051547893,3.8277465081102133,1.9564627540820227,-0.28397741022023437,-4.551412968598802,-3.2180948570472827
28,0.014709904672526,2.1638129547480225,3.1233160334226904,1.7672905911090826,0.8323421596045865,-4.111332709438995,-2.906934338662987
29,0.0106243794152902,1.1287743796004213,2.4746696656132334,1.5731082815919677,0.6753749592201275,-3.659597106517514,-2.587532862563947
30,0.0105854546261685,1.120518496426721,1.9748627010989928,1.4052980826497248,0.7532533315785473,-3.269212206965857,-2.3115096481943507
31,-0.005940430169191599,0.35288710595041733,1.5884081800348435,1.2603206655589059,-0.4713427567703365,-2.931944300932698,-2.0730430178664605
32,0.0055012447890456,0.30263694229001376,1.4032624314398883,1.1845937833029043,0.46439926214258337,-2.7557772293887077,-1.9484833809299493
33,0.006308273199040901,0.3979431075373771,1.1324971208561083,1.0641884799489743,0.5927778131316898,-2.47567260790805,-1.750434281004045
34,0.0211832134236615,4.487285309523927,0.9213997621586296,0.9598957037921514,2.2068244851993164,-2.233051329817808,-1.5788879298776568
35,-0.0018164785556322,0.032995943430716435,0.8339905707260341,0.9132308419704375,-0.19890683408292092,-2.1244926277264544,-1.5021310626590214
36,-0.009816334998165,0.9636043279619904,0.683481427488662,0.8267293556470957,-1.1873698364662013,-1.9232600789167753,-1.3598487791433795
37,-0.0188624771738421,3.5579304513371426,0.9348402596037405,0.9668713769699362,-1.9508776061770425,-2.2492791722849512,-1.5903618912045643
38,-0.0018725269810753,0.035063572948549775,1.9834358129135985,1.4083450617350843,-0.13295938843058408,-3.27630054028333,-2.3165214827941494
39,-0.0068602200711893,0.4706261942514853,1.6318600724238188,1.277442786360242,-0.5370275791948228,-2.971776310257957,-2.1012064003676394
40,0.0103826745655455,1.0779993113402544,1.493423303550815,1.2220569968503168,0.8496064088913537,-2.842929696579469,-2.0101048836106683
41,0.0025970260361684997,0.06744544232537071,1.2370965282726063,1.1122484112250313,0.233493346446603,-2.5874767268586543,-1.8294858332745059
42,-0.0170588991315971,2.910060395820043,1.01770859021385,1.0088154391234554,-1.6909831541059008,-2.3468556521044275,-1.6593537339668585
43,-0.018679827546701,3.489359571744895,1.80535397036828,1.3436346119270224,-1.390246081850381,-3.1257615229441185,-2.2100822647256977
44,0.0034017326560896997,0.11571785063507084,2.5519751414251113,1.5974902633271701,0.2129423092072403,-3.716318077892105,-2.6276376536533594
45,-0.0067009220533105,0.44902356364543,2.0892915800517824,1.4454381965520984,-0.46359104590529454,-3.362592075606401,-2.377534260132915
46,0.0160153438776902,2.5649123952066897,1.8618967074578237,1.364513359208265,1.1737037068646088,-3.1743327522944735,-2.2444247479174524
47,0.003358821672128,0.11281683025156734,1.5541627592821965,1.2466606431913203,0.2694255000727198,-2.9001663369385153,-2.050574280530899
48,0.0227641629798336,5.182071161724266,1.294821472337255,1.1379022244188008,2.0005376992263733,-2.647156420643021,-1.8716826009514134
49,-0.0021871607659038,0.04783672215908897,1.1605096700902355,1.0772695438423179,-0.20302818161022282,-2.5061037130865227,-1.7719507163933952
50,0.006076849039711601,0.369280942514438,0.9838348688998471,0.9918845038107245,0.612656918861514,-2.307468406734133,-1.6315048236100322
51,0.0131542838726899,1.730351842033096,0.8378469124967813,0.915339779806811,1.4370929968176631,-2.129398750778586,-1.5055999567081957
52,-0.0329388546383668,10.84968144887458,0.8115072498412483,0.9008369718441003,-3.6564723327171826,-2.095660174306911,-1.4817449604297501
53,-0.0015185092545131,0.023058703560419305,3.182778474393354,1.7840343254526674,-0.0851165940502745,-4.150284460232698,-2.934475330826744
54,-0.0235101543333753,5.527273567791255,2.7515396105105077,1.6587765402580625,-1.4173189554343306,-3.8588912779381648,-2.72844460854549
55,0.0018954600915668,0.03592768958722421,3.5602080328788706,1.8868513542086114,0.10045624883693073,-4.389472636494284,-3.1035942934883325
56,0.0002271077136279,0.0005157791358929224,3.0957981629959055,1.7594880400263895,0.012907602010440137,-4.093181261315677,-2.894100284215145
57,0.005022752683552201,0.2522804452013083,2.7205661014820794,1.649413866039109,0.30451742809788573,-3.837110440673565,-2.713044379898479
58,-0.000339263943637,0.001151000234521295,2.400970937689706,1.5495066755873321,-0.02189496495769557,-3.6046915605646808,-2.5487116753253423
59,-0.0186372478184528,3.4734700624642367,2.116342387618235,1.4547654063862787,-1.2811170609802167,-3.3842904103748794,-2.392876155058004
